label,review
1,总体感觉还不错。位置很中心，去商业区很方便。上次晚到还提供了升房。就是客房协调出了一些问题，升上去的一间房居然里面还有行李，可见内部沟通有问题。如果时间早还没问题，只是那时已经很晚，当事人总会有不舒服的地方
1,标准的商务酒店，最大的优点就是位置好。房间比较干净，设施还行，但有些细节还需要改进。楼层服务员很不错（上次住的6楼，在这里表扬一下这位服务员），收拾房间，做清洁很及时，认真，走的时候有东西忘了，追了我好长一段距离告诉我。最近浦东大道修路，附件象个打工地。
1,环境很不错，。。淡季携程的价格也蛮有诱惑力的过程中遇到了一些问题，。。不过携程还是有一点影响力的，。。在反复督促下，还是比较圆满的解决了。。。表扬一下五星级确实不错，温泉值得一泡。置身于森林中，。。面向翠湖，。。细雨纷纷，。。和热腾腾的汤池。。。十分享受。。。由于是内陆城市，。。消费水准还是低于沿海城市的酒店的服务意识不错，。。性价比很高。。
1,"绝对是超值的一家酒店.如果不是要求豪华享受,这家酒店的每一部分都绝对可以令人满意.(AvlNtTy)"
1,"帮同事订的酒店,他老兄刚从东莞回来,详细地问了一下他对粤海酒店的印象,说是硬件和软件:极好!所以表扬一下"
1,酒店服务意识很好，很热情，主动介绍酒店的特色。感觉不错。
1,酒店客房绕池塘而建，池中金鱼频添几分情趣，主客房可餐厅由池塘相隔，安静，优雅。前后两停车场，接客送客相当方便。不足之处，特价房的部分电器较旧。
1,环境确实不错，吃喝玩乐一应俱全，足不出户就可以享受，不过周边环境太差，除了酒店，其他没什么看头。有可能是日本人多还是有日本股份，房间有很多日文，还有一层楼是用日式做的房间（没有房，是TATAMI式的）。在那里吃过西餐和粤菜，都很好，价钱也便宜。服务也蛮好的，性价比很高，值得推荐。
1,酒店本身的环境还是不错的，楼台庭阁，很安静，感觉就像住在园林里面。还有游泳池免费开放，让我们觉得很惊喜，可惜没带泳衣。房间一般，没什么特殊感觉，服务还不错，有服务生帮忙拿行李到房间（没给小费：－）），公司安排的出差，我自己定的酒店，结果回到广州才发现忘记拿发票，打电话给酒店，酒店同意给我寄过来，虽然是到付，但是还是很感激他们。就是没有电梯，楼很矮，好像只有3～4层吧。外面的环境就不是很好了，周边比较落后，距离镇中心还有10分钟车程。
1,"住了好多次.感觉不错,宽带速度很快,服务态度也可以,价钱也合理.主要问题在于,酒店周围环境不好,日本人实在太多."
1,"房比,但服不.值得一提是西餐.食物方面,人在城可以排在首位!"
1,"庭院环境很好,房间也还可以,设施有一些旧了,总台有位小姐服务稍差了些，但总体还可以。"
1,酒店还算不错的，价格实惠，服务也很到位，推荐下！
1,宾馆内的环境不错，早上起来我都要逛一圈然后在去吃早饭，入住的人也很多，车场都停满了，服务也可以，总的来说不错，但是没有通过携程预订该酒店，在入住时即可享受该酒店提供的额外优惠，问总台小姐，人家说根本就没有这个，有疑问请自己去找携程问，汗！打携程的电话又总是打不通，只有算了！
1,花园式的酒店，在城中，有点旧，但靠花园的房间不错！
1,服务态度真好，让人觉得舒服。退房时被告知有件衣服忘在房间，我想回去拿，但他们坚持让服务员去帮我拿过来。进进出出酒店的人都会对你微笑，会弯腰点头打招呼。周边的环境我本人很喜欢，小城镇的感觉。就是有几点不足，一是楼层太低，好像只有4层，我们住一楼，感觉很奇怪。二是房间的隔音不好，老是听到窗户外面的人说话。别的酒店一般都有的士在前面等着，但是这里要走到外面去打车。
1,服务很好，周围很热闹，打车吃饭都很方便。330/晚的房间比较小，但是干净整洁，虽然是四星的，但是总体感觉还是很不错，闹中取静。华清池里养了很多鱼，很漂亮，可以到前台买了鱼食来喂。
1,"3月19日入住,共两晚.现在才上来做下点评,呵呵.1,定的是双人床大房,虽然是比较年头多的宾馆,但是整洁程度和环境还算不错了!2,服务人员比较热情,由于自己的充电器宾馆内使用不了.所以半夜的时候要求前台送个旅行充电器过来.但是前三个都不好用,服务生上上下下的跑了四五次!但没有一点厌烦!最后还一再向我表示歉意!很棒!!!3,餐饮方面西餐厅感觉还不错!价格和味道方面还算不错!至于中餐厅感觉一般!菜品没有特色,而且还比较贵!自己一个人一顿饭花了400左右,还没吃饱!4,整体的环境很不错!后面的绿化做的不错,有种幽深雅静的感觉!呵呵"
1,如果是我一个人再到东莞出差的话，我还会住在东莞宾馆，但是如果我和我的老板一起来东莞的话，可能会住到索菲特去。我喜欢东莞宾馆的环境和它的几个餐厅，身处闹市但是却很安静，很舒服，宾馆的服务也很到位。对于普通的商务旅行者来说，东莞宾馆的标准间是最物超所值的。
1,刚刚入住过，喜欢山景房。尤其是酒店提供的散步路线图很让人喜欢。由于入住的是五号楼，离温泉稍远，正好赶上小雨，建议提供代步小车。宾馆反馈2008年4月14日：尊敬的客人，您好！我宾馆设有馆内交通车可免费接送至温泉会馆，建议您步行至温泉会馆，沿途欣赏红珠湖的美景。
1,房间整体感觉除了装修不够新潮外，其他还是可以的。我住的是大床房，如果房间浴室能做成玻璃的感觉应该会更好。酒店地理位置是绝佳的，我们从广州坐车到长安，下车后过个马路就是长安酒店了，超方便。酒店周围饮食店、百佳超市都有。特别推荐大家去尝一尝明红川菜，十一年前我在长安生活时就有明红川菜馆，十一年后去竟然还在！而且味道依然是那么好，菜式做得比以前也精致多了，呵呵……携程需要改善的地方是应该努力跟酒店洽谈，每个房间都应送双份早餐，一份早餐造成客人诸多不便。说实话，两人入住酒店，早餐不去吃又觉得浪费，去吃吧，另一份早餐要额外掏五十多块，倒不是说价格贵，而是觉得早餐质量不值那钱，呵呵……
1,"在副楼的房间有老旧了些,实有必要再整修了,尤其在地毯部份,不然整体上是不错的的.在早餐的服务上还是可以的,仍有著水准."
1,非常感谢携程为我们安排的酒店我们对该酒店的服务表示满意，希望携程的服务越来越好，为携程的贵宾提供更优良、更全面的服务。
1,我第一次用携程订房，在长安酒店住得很舒适，餐饮很令人满意。价格仅比前台价格低不多，不是太有竞争优势。
1,因工作方便，常往此酒店，交通是很大的考量。不在通巴士和永巴士都不跑一酒店，又少了一些方便。前天入住，前台注意到正好是我的生日，特安排送了一蛋糕，感很心。
1,酒店地理位置不错，交通非常便利，房间整体感觉还可以，只是浴室有些小。酒店提供的早餐不够丰富。酒店员工整体的服务意识不错，尤其是大堂经理，在安排订车时还特地送给我们一份当地地图，很细心周到。
1,不值房价，早餐太糟，也许我去的比较晚，九点左右，没东西吃
1,"一家很好的度假型酒店,环境一流,尤其是户外的自然环境很好,房间的设施也不错.唯一有点不足的是酒店里的餐厅价格高了一点,已和香港4星酒店内的价格差不多了.温泉一般,比南京汤山的颐尚差."
1,第三次入住了，觉得还不错，正好碰上了地震，楼层低感觉不明显。希望四川尽快从灾情中恢复过来！
1,这次虽然订的是标间，但到了以后我换了刚装修好的商务单间，还稍有点装修好的气味，估计再过几天应该没有了。房间虽然不是很大，但总体感觉不错，干净、整洁，房间内少个挂衣服的地方，已经和酒店提了意见，估计能很快解决。酒店地理位置ok，到春熙路不远。总体感觉性价比不错，值得入住。
1,酒店位置不错，距天府广场和春曦路走路大概25分钟、打车5分钟。房间、服务也不错，够三星水平。只是早餐过于简单。房间地毯、墙纸略显陈旧了。
1,通过携程预定的行政双床房(且提前付清房费)~最后居然给我们父女两人一间大床房~还一再申明没有双床房了~在我的一再要求下~最后虽然还是提供了双床房~但是印象大打折扣~补充点评2008年3月24日：温泉~住店客人是98/位~小鱼池是46~另外收费的~
1,第一次到兰州市区过夜，通过电话在携程网预定了友谊宾馆。这是一家原市委的招待宾馆，看建筑应该是有历史了。我入住的是嘉宾楼，标准间的设施还算可以，干净整洁。房间主要的缺点是电视比较老旧，电视台也比较少，信号不好，但是对于我基本不看电视也不算很大的问题。床单的素白以及卫生间的洁净还是让我对房间总体感觉不错。出了宾馆大门，附近就是繁华的商业街，尤其是菜根香和金鼎牛肉面非常不错，往西不远处敦煌路口东南大厦的三层，有一个很不错的网吧。宾馆对面是省博物馆，周边的环境总之很繁华便捷。
1,环境不错，8月18号入住，8月16号安装好了电梯，预约人员对此信息不了解，这几月出行最好的酒店了，价格偏高。
1,"6月和7月入住俩次豪华大床间,房间比较大,设施有点老了,环境不错，直接面对贺龙体育中心和摩天轮,早餐很一般,特别郁闷的是服务员，竟然在我们快要吃完的时候就打扫卫生,也不用差这么点时间吧,明显就是赶人啊"
1,我9号入住行政层（28楼），设施还好，服务不错，但电梯太老了。
1,宽带上网速度挺快，酒店一楼的烧烤不错。酒店整体性价比可以，去酒吧一条街打车10元
1,整体感觉还不错，去商业街也比较方便。早餐总类还算丰富，就是煎鸡蛋的服务生态度还需改进，让他煎个鸡蛋也不应一声。
1,非常好的酒店，服务员热情，酒店设施很新，住着舒服，配得上四星级。特别值得推荐的是餐饮很好，不管是堂食还是送餐，味道不错，价格也不贵。以后在去西安就住他家了。补充点评2008年8月10日：再写一点：性价比很高。携程的价格很有优势。
1,"物超所值,此次我们是订的三个房间。感慨中西部的服务有时比发达地区好多了。宾馆反馈2008年8月8日：感谢您的入住，并期待您再次光临。"
1,三月入住的五号楼豪华间，酒店的环境真的不错，从室内的陈列到窗外的景色，以及酒店内花园都显得华贵而清幽。酒店早上的自助餐也很好吃，中西式的都有，而且选择也还算多。唯一欠缺的是，由于第一天入住酒店时间较晚，希望第二天退房后再去泡温泉，却被告知不能享受酒店客人的优惠价格，感到不太公平...宾馆反馈2008年3月29日：尊敬的客人，您好！您的意见我们已提交相给相关部门的领导，今后会根据实际情况酌情考虑温泉优惠价格的时限。
1,非常不错的酒店，虽然不是在处在市中心，但是离钟楼、鼓楼不远，出租车起步价即可，或者可以坐公车606路，车站就在酒店对面。酒店环境不错，房间很干净，工作人员服务也比较好。
1,协程价格比较好。下次出差还会住这里。房间还不错。
1,位置好，早餐丰富，上网很快。只是不再是万豪管理的了，希望服务水平不会下降
1,1、地理位置和环境不错2、早餐也还可以3、服务不错，特别是室内游泳池设施比较舒服4、房间比较陈旧了，特别是拖鞋太薄，不像个四星Hotel
1,行政豪华间有点偏贵，房间面积小了！服务总体还可以，就是房间清扫人员不太注意礼貌，有时候刚敲门马上就擅自进来！酒店位置不错！
1,在上海市中心的位置，因此比较牛气。不过在周围几个酒店里性价比算高的了，大床房难订到。
1,总体来说还不错，交通服务都还行，酒店有点年纪了，看上去档次不像四星的，大堂很旧，呵呵，性价比还凑合吧。
1,环境比较不错，做为柳州本地升级上来的四星酒店来说，还是比较不错的！并且服务员的态度也是非常好的，在房间中拨打国内长途免费，这是只有柳州地区才有的！较为有特色！
1,位置很好，市中心，房间�
